Employee_id,Full_Name,Age,Age_Group,Education_Level,Department,Job_Role,Job_Level,Employment_Type,Base_Salary_Annual,Manager_Id,Store_Id,Hire_Date,Exit_Date,Is_Active,Tenure_Days
EMP000170,Bailey Duran DDS,32,Millennial,High School,Store Operations,Cashier,Entry,Full-time,27908.9296875,EMP002827,STR125,2020-05-25,NULL,1,1681
EMP000171,Courtney Mills,35,Millennial,High School,Store Operations,Sales Associate,Associate,Part-time,21678.4609375,EMP001131,STR023,2016-09-30,NULL,1,3014
EMP000172,Jeremy Dalton,25,Gen Z,Bachelor's,Store Operations,Sales Associate,Associate,Full-time,28199.05078125,EMP002456,STR085,2021-07-11,NULL,1,1269
EMP000173,Elizabeth Oliver DDS,23,Gen Z,High School,Store Operations,Sales Associate,Associate,Full-time,34145.12109375,EMP000529,STR027,2019-05-25,NULL,1,2047
EMP000174,Theresa Clark,31,Millennial,High School,Store Operations,Cashier,Entry,Part-time,14558.9697265625,EMP001305,STR110,2021-12-05,NULL,1,1122
EMP000175,Matthew Moore,24,Gen Z,Bachelor's,Store Operations,Sales Associate,Associate,Part-time,21445.240234375,EMP001823,STR128,2019-03-05,NULL,1,2128
EMP000176,Benjamin Smith,33,Millennial,Bachelor's,Store Operations,Cashier,Entry,Part-time,14246.2001953125,EMP002436,STR009,2018-03-18,NULL,1,2480
EMP000177,Kirk Carter,21,Gen Z,High School,Store Operations,Sales Associate,Associate,Full-time,36291.25,EMP002585,STR034,2021-05-12,NULL,1,1329
EMP000178,Michael Warner,41,Gen X,Master's,Store Operations,Cashier,Entry,Full-time,25867.349609375,EMP002684,STR033,2019-11-17,NULL,1,1871
EMP000179,Michael Bradshaw,44,Gen X,High School,Store Operations,Senior Sales Associate,Senior_Associate,Full-time,49050.94921875,EMP002712,STR021,2012-01-04,NULL,1,4745
EMP000180,Lori Guerrero,27,Millennial,Some College,Store Operations,Cashier,Entry,Part-time,14025.1298828125,EMP000053,STR115,2016-11-17,NULL,1,2966
EMP000181,Jessica Stephens,21,Gen Z,Master's,Store Operations,Sales Associate,Associate,Full-time,32092.80078125,EMP000121,STR078,2021-06-10,2023-01-30,0,599
EMP000182,Susan Serrano,21,Gen Z,Bachelor's,Store Operations,Cashier,Entry,Seasonal,9253.8896484375,EMP000240,STR028,2021-04-14,NULL,1,1357
EMP000183,Christopher Parker,30,Millennial,High School,Store Operations,Sales Associate,Associate,Full-time,39096.3203125,EMP000520,STR064,2017-06-27,NULL,1,2744
EMP000184,Laura Roberts,37,Millennial,High School,Store Operations,Cashier,Entry,Full-time,30773.390625,EMP000767,STR008,2021-03-25,NULL,1,1377
EMP000185,Michael Lyons,36,Millennial,Bachelor's,Store Operations,Cashier,Entry,Part-time,14747.650390625,EMP001026,STR149,2021-12-04,NULL,1,1123
EMP000186,Kathryn Snyder,27,Millennial,Master's,Store Operations,Sales Associate,Associate,Part-time,21551.890625,EMP001224,STR065,2019-01-27,NULL,1,2165
EMP000187,Andrew Reynolds,44,Gen X,Master's,Store Operations,Cashier,Entry,Full-time,30172.220703125,EMP001447,STR038,2019-12-27,NULL,1,1831
EMP000188,David Davis,28,Millennial,Some College,Store Operations,Shift Supervisor,Supervisor,Full-time,51993.609375,EMP001680,STR091,2021-09-11,NULL,1,1207
EMP000189,Sara Johnston,36,Millennial,Bachelor's,Store Operations,Cashier,Entry,Seasonal,10918.599609375,EMP002163,STR099,2016-10-16,NULL,1,2998
EMP000190,Yvonne Chambers,28,Millennial,High School,Store Operations,Sales Associate,Associate,Full-time,30902.23046875,EMP002493,STR043,2020-01-18,NULL,1,1809
EMP000191,Andrew Avila,34,Millennial,Some College,Store Operations,Cashier,Entry,Full-time,22931.029296875,EMP002827,STR088,2021-03-30,NULL,1,1372
EMP000192,Matthew Moon,53,Gen X,Master's,Store Operations,Sales Associate,Associate,Full-time,38766.58984375,EMP001680,STR045,2020-07-06,NULL,1,1639
EMP000193,Kevin Walters,23,Gen Z,Bachelor's,Store Operations,Sales Associate,Associate,Seasonal,15522.009765625,EMP001131,STR008,2019-07-18,2023-07-12,0,1455
EMP000194,Brandon Bailey MD,39,Millennial,Master's,Store Operations,Sales Associate,Associate,Part-time,21358.330078125,EMP002456,STR082,2019-12-23,NULL,1,1835
EMP000195,Shannon Rivera,37,Millennial,Some College,Store Operations,Cashier,Entry,Part-time,15234.1796875,EMP000529,STR142,2019-08-02,NULL,1,1978
EMP000196,Donna Landry,29,Millennial,Bachelor's,Store Operations,Cashier,Entry,Full-time,25492.099609375,EMP001305,STR094,2021-08-04,2023-03-04,0,577
EMP000197,Krista Gibson,34,Millennial,Bachelor's,Store Operations,Cashier,Entry,Full-time,29259.560546875,EMP001823,STR038,2016-09-22,NULL,1,3022
EMP000198,Frank Cordova,24,Gen Z,High School,Store Operations,Cashier,Entry,Part-time,18582.66015625,EMP002436,STR098,2021-10-29,NULL,1,1159
EMP000199,Jose Travis,22,Gen Z,Bachelor's,Store Operations,Senior Sales Associate,Senior_Associate,Full-time,48306.30078125,EMP002585,STR034,2020-02-03,NULL,1,1793
EMP000200,Kimberly Gutierrez,28,Millennial,High School,Store Operations,Sales Associate,Associate,Full-time,37358.51171875,EMP002684,STR126,2018-11-10,2024-02-05,0,1913
EMP000201,Isaiah Avila,46,Gen X,Some College,Store Operations,Cashier,Entry,Seasonal,11368.1298828125,EMP001680,STR045,2021-09-02,2022-01-04,0,124
EMP000202,Olivia Harris,27,Millennial,Bachelor's,Store Operations,Cashier,Entry,Full-time,22841.400390625,EMP002712,STR125,2021-03-07,NULL,1,1395
EMP000203,Tanya Kim,49,Gen X,High School,Store Operations,Cashier,Entry,Full-time,23616.2890625,EMP000053,STR022,2012-12-11,NULL,1,4403
EMP000204,Barbara Dudley,33,Millennial,High School,Store Operations,Cashier,Entry,Full-time,30985.5390625,EMP000121,STR109,2021-08-07,2022-12-04,0,484
EMP000205,Cynthia Moore,32,Millennial,Some College,Store Operations,Cashier,Entry,Full-time,28064.2890625,EMP000240,STR017,2021-08-10,NULL,1,1239
EMP000206,Kristen Davis,43,Gen X,Bachelor's,Store Operations,Cashier,Entry,Full-time,22091.970703125,EMP000520,STR101,2019-11-18,NULL,1,1870
EMP000207,Susan Murray MD,26,Millennial,Some College,Store Operations,Sales Associate,Associate,Full-time,29217.66015625,EMP000767,STR046,2021-12-02,NULL,1,1125
EMP000208,Kathleen Moran,29,Millennial,High School,Store Operations,Sales Associate,Associate,Full-time,35962.01953125,EMP001026,STR102,2013-04-28,NULL,1,4265
EMP000209,Denise Davenport,22,Gen Z,High School,Store Operations,Cashier,Entry,Full-time,22050.619140625,EMP001224,STR004,2020-02-13,NULL,1,1783
EMP000210,Mrs. Kristen Reyes,56,Gen X,High School,Store Operations,Cashier,Entry,Part-time,14164.849609375,EMP001447,STR038,2021-12-30,2024-12-02,0,1068
EMP000211,Katie Suarez,48,Gen X,Bachelor's,Store Operations,Sales Associate,Associate,Full-time,34584.80859375,EMP002163,STR035,2019-03-12,NULL,1,2121
EMP000212,Desiree Tyler,29,Millennial,High School,Store Operations,Cashier,Entry,Full-time,28918.94921875,EMP002493,STR065,2021-07-06,NULL,1,1274
EMP000213,Timothy Romero,39,Millennial,High School,Store Operations,Cashier,Entry,Full-time,28519.609375,EMP002827,STR009,2019-08-26,NULL,1,1954
EMP000214,Diane Evans,37,Millennial,Some College,Store Operations,Sales Associate,Associate,Full-time,30691.23046875,EMP001131,STR034,2021-11-08,2024-08-14,0,1010
EMP000215,Yvonne Burns,44,Gen X,Some College,Store Operations,Cashier,Entry,Part-time,17473.080078125,EMP002456,STR034,2019-04-25,NULL,1,2077
EMP000216,Joshua Reed,31,Millennial,Some College,Store Operations,Cashier,Entry,Part-time,14623.490234375,EMP002493,STR013,2021-04-29,NULL,1,1342
EMP000217,Kimberly Gibson,39,Millennial,High School,Store Operations,Cashier,Entry,Full-time,25254,EMP002712,STR114,2017-08-02,NULL,1,2708
EMP000218,Colin Terry,24,Gen Z,High School,Store Operations,Cashier,Entry,Part-time,17678.94921875,EMP000121,STR119,2021-04-03,NULL,1,1368
EMP000219,Cynthia Rowe,25,Gen Z,High School,Store Operations,Cashier,Entry,Part-time,17097.80078125,EMP000529,STR069,2021-04-18,2024-10-04,0,1265
EMP000220,Patrick Thornton,31,Millennial,Bachelor's,Store Operations,Sales Associate,Associate,Full-time,38190.6796875,EMP001305,STR051,2021-04-24,NULL,1,1347
EMP000221,Jasmin Alvarado,25,Gen Z,Bachelor's,Store Operations,Shift Supervisor,Supervisor,Full-time,53837.03125,EMP001823,STR138,2021-11-28,NULL,1,1129
EMP000222,Veronica Simpson,40,Millennial,Master's,Store Operations,Cashier,Entry,Part-time,16609.849609375,EMP002436,STR021,2014-08-05,NULL,1,3801
EMP000223,Jonathan Lawrence,35,Millennial,Some College,Store Operations,Cashier,Entry,Full-time,22936.75,EMP002585,STR105,2020-06-25,NULL,1,1650
EMP000224,Shelly Alexander,31,Millennial,Bachelor's,Store Operations,Senior Sales Associate,Senior_Associate,Part-time,24309.439453125,EMP002684,STR100,2020-10-28,NULL,1,1525
EMP000225,Joyce Bowen,33,Millennial,High School,Store Operations,Cashier,Entry,Full-time,24652.01953125,EMP000053,STR057,2020-08-14,NULL,1,1600
EMP000226,Matthew Moore,31,Millennial,High School,Store Operations,Cashier,Entry,Full-time,24439.900390625,EMP000240,STR100,2018-01-19,2023-03-26,0,1892
EMP000227,Wayne Morgan,31,Millennial,Bachelor's,Store Operations,Shift Supervisor,Supervisor,Full-time,59514.19140625,EMP000121,STR119,2020-08-20,NULL,1,1594
EMP000228,Marie Christian,35,Millennial,High School,Store Operations,Senior Sales Associate,Senior_Associate,Full-time,40896.46875,EMP000520,STR134,2017-09-28,NULL,1,2651
EMP000229,Shannon James,22,Gen Z,Bachelor's,Store Operations,Sales Associate,Associate,Full-time,38704.55859375,EMP000767,STR051,2020-12-26,NULL,1,1466
EMP000230,Nathan Malone,33,Millennial,High School,Store Operations,Cashier,Entry,Full-time,28311.390625,EMP001026,STR098,2021-04-01,NULL,1,1370
EMP000231,Amanda Jones,32,Millennial,High School,Store Operations,Sales Associate,Associate,Seasonal,15015.08984375,EMP001224,STR017,2021-05-28,2022-02-14,0,262
EMP000232,Tammie Bright,32,Millennial,Master's,Store Operations,Shift Supervisor,Supervisor,Full-time,51047.46875,EMP001447,STR095,2020-02-11,NULL,1,1785
EMP000233,Jessica Garcia,41,Gen X,Master's,Store Operations,Cashier,Entry,Part-time,16661.419921875,EMP002163,STR084,2020-04-22,NULL,1,1714
EMP000234,Shelia Wallace,23,Gen Z,Master's,Store Operations,Cashier,Entry,Full-time,26925.1796875,EMP002827,STR134,2021-03-20,NULL,1,1382
EMP000235,Stephanie Williams,30,Millennial,Some College,Store Operations,Cashier,Entry,Part-time,14371.4599609375,EMP001131,STR075,2020-03-14,NULL,1,1753
EMP000236,Elaine Brooks,21,Gen Z,Master's,Store Operations,Senior Sales Associate,Senior_Associate,Full-time,45836.78125,EMP002456,STR076,2021-07-10,NULL,1,1270
EMP000237,Joseph Knight,26,Millennial,Bachelor's,Store Operations,Sales Associate,Associate,Seasonal,12547.7099609375,EMP000529,STR141,2019-05-19,NULL,1,2053
EMP000238,Carolyn Miller,43,Gen X,Bachelor's,Store Operations,Sales Associate,Associate,Full-time,28291.7890625,EMP001305,STR086,2019-10-06,NULL,1,1913
EMP000239,Lisa Allen,21,Gen Z,High School,Store Operations,Cashier,Entry,Part-time,17072.830078125,EMP002436,STR121,2021-02-25,NULL,1,1405
EMP000240,Briana Murray,35,Millennial,Bachelor's,Store Operations,Store Manager,Manager,Full-time,60313.3203125,EMP002585,STR071,2021-04-04,NULL,1,1367
EMP000241,David Smith,30,Millennial,Some College,Store Operations,Sales Associate,Associate,Full-time,39285.5,EMP001823,STR091,2021-04-19,NULL,1,1352
EMP000242,Stephanie Byrd,30,Millennial,Bachelor's,Store Operations,Cashier,Entry,Part-time,18923.5703125,EMP000529,STR133,2016-07-08,2023-11-26,0,2697
EMP000243,Jeremy Reed,45,Gen X,High School,Store Operations,Sales Associate,Associate,Part-time,23387.01953125,EMP002585,STR047,2020-03-10,NULL,1,1757
EMP000244,Margaret Coleman,29,Millennial,High School,Store Operations,Cashier,Entry,Full-time,25701.58984375,EMP002684,STR136,2018-09-07,NULL,1,2307
EMP000245,Ryan Gonzalez,21,Gen Z,Bachelor's,Store Operations,Senior Sales Associate,Senior_Associate,Full-time,35231.8515625,EMP002712,STR040,2021-03-28,NULL,1,1374
EMP000246,John Young,45,Gen X,High School,Store Operations,Sales Associate,Associate,Full-time,39139.8203125,EMP000053,STR023,2018-03-10,NULL,1,2488
EMP000247,Laura Haney,32,Millennial,High School,Store Operations,Sales Associate,Associate,Full-time,33138.2109375,EMP000240,STR047,2014-02-01,NULL,1,3986
EMP000248,William Barrett,33,Millennial,Bachelor's,Store Operations,Cashier,Entry,Full-time,31666.55078125,EMP000520,STR101,2019-01-14,NULL,1,2178
EMP000249,Keith Jennings,24,Gen Z,High School,Store Operations,Sales Associate,Associate,Full-time,39563.44140625,EMP000767,STR032,2018-11-08,NULL,1,2245
EMP000250,Amber Obrien,29,Millennial,Some College,Store Operations,Cashier,Entry,Seasonal,12212.0400390625,EMP002827,STR123,2019-11-01,2022-08-10,0,1013
EMP000251,Tanner Mitchell DDS,30,Millennial,High School,Store Operations,Shift Supervisor,Supervisor,Full-time,47300.078125,EMP001026,STR126,2021-08-16,2022-01-12,0,149
EMP000252,Heather Fields,34,Millennial,Bachelor's,Store Operations,Sales Associate,Associate,Full-time,32621.169921875,EMP001224,STR112,2021-02-08,NULL,1,1422
EMP000253,Megan Le,42,Gen X,Bachelor's,Store Operations,Sales Associate,Associate,Full-time,38213.640625,EMP001447,STR078,2020-12-06,NULL,1,1486
EMP000254,Sara Fuller,23,Gen Z,Some College,Store Operations,Cashier,Entry,Full-time,25169.220703125,EMP001680,STR027,2019-05-01,2024-10-15,0,1994
EMP000255,Maria Parker,37,Millennial,Bachelor's,Store Operations,Senior Sales Associate,Senior_Associate,Full-time,37542.390625,EMP002163,STR057,2018-05-19,NULL,1,2418
EMP000256,Kevin Oconnor,32,Millennial,High School,Store Operations,Sales Associate,Associate,Full-time,34681.62109375,EMP002493,STR113,2017-11-02,NULL,1,2616
EMP000257,Edward Burgess,23,Gen Z,High School,Store Operations,Cashier,Entry,Part-time,18816.9296875,EMP001131,STR112,2019-02-11,NULL,1,2150
EMP000258,Carlos Ryan,40,Millennial,Some College,Store Operations,Cashier,Entry,Part-time,17376.1796875,EMP002456,STR014,2020-12-13,NULL,1,1479
EMP000259,Kiara Mcintyre,39,Millennial,High School,Store Operations,Cashier,Entry,Seasonal,11080.240234375,EMP001305,STR058,2016-08-11,2022-11-12,0,2284
EMP000260,Dawn Summers,29,Millennial,Some College,Store Operations,Cashier,Entry,Full-time,22971.759765625,EMP001823,STR035,2021-01-26,NULL,1,1435
EMP000261,Dr. Paul Morgan,33,Millennial,Some College,Store Operations,Cashier,Entry,Full-time,28150.0703125,EMP002436,STR084,2021-08-03,NULL,1,1246
EMP000262,Victor Taylor,29,Millennial,Some College,Store Operations,Cashier,Entry,Part-time,19140.3203125,EMP002585,STR100,2014-08-29,2016-08-29,0,731
EMP000263,Shannon Ramsey,35,Millennial,High School,Store Operations,Sales Associate,Associate,Part-time,17808.599609375,EMP002684,STR113,2021-07-04,NULL,1,1276
EMP000264,Tracy Ballard,39,Millennial,Bachelor's,Store Operations,Cashier,Entry,Full-time,27183.30078125,EMP002712,STR006,2015-01-30,2015-05-29,0,119
EMP000265,Richard Smith,36,Millennial,Some College,Store Operations,Cashier,Entry,Full-time,30773.73046875,EMP000053,STR017,2018-04-13,NULL,1,2454
EMP000266,Jordan Chambers,33,Millennial,Bachelor's,Store Operations,Sales Associate,Associate,Full-time,36889.21875,EMP000121,STR063,2021-10-17,2022-04-08,0,173
EMP000267,Lauren Carson,46,Gen X,High School,Store Operations,Cashier,Entry,Full-time,28970.16015625,EMP000240,STR082,2019-12-17,NULL,1,1841
EMP000268,Ashley Hall,29,Millennial,High School,Store Operations,Cashier,Entry,Contractor,31927.3203125,EMP000520,STR073,2020-11-22,NULL,1,1500
EMP000269,Stephen Hoffman,39,Millennial,High School,Store Operations,Senior Sales Associate,Senior_Associate,Full-time,40392.37109375,EMP002712,STR114,2019-08-07,NULL,1,1973
EMP000270,Connie Brown,28,Millennial,Some College,Store Operations,Sales Associate,Associate,Full-time,31523.099609375,EMP000767,STR135,2021-03-31,NULL,1,1371
EMP000271,Susan Turner,38,Millennial,High School,Store Operations,Sales Associate,Associate,Full-time,37712.328125,EMP000529,STR133,2021-12-23,NULL,1,1104
EMP000272,Charles Shah,25,Gen Z,High School,Store Operations,Cashier,Entry,Part-time,18060.6796875,EMP001026,STR140,2018-04-26,NULL,1,2441
EMP000273,Johnathan Davis,32,Millennial,Master's,Store Operations,Sales Associate,Associate,Seasonal,15361.9501953125,EMP001224,STR036,2017-06-28,2019-09-16,0,810
EMP000274,Brandy Chavez,32,Millennial,High School,Store Operations,Cashier,Entry,Part-time,18679.439453125,EMP001447,STR118,2021-10-07,NULL,1,1181
EMP000275,Natalie Bautista,29,Millennial,Bachelor's,Store Operations,Sales Associate,Associate,Full-time,34136.109375,EMP001680,STR116,2019-12-09,2020-12-23,0,380
EMP000276,Patrick Moore,44,Gen X,High School,Store Operations,Cashier,Entry,Full-time,27015.16015625,EMP002163,STR126,2020-05-04,NULL,1,1702
EMP000277,Brett Burns,39,Millennial,High School,Store Operations,Shift Supervisor,Supervisor,Full-time,56369.30859375,EMP002493,STR127,2021-09-23,NULL,1,1195
EMP000278,Trevor Johnson,46,Gen X,Some College,Store Operations,Shift Supervisor,Supervisor,Full-time,53699.3515625,EMP002827,STR098,2020-03-21,NULL,1,1746
EMP000279,Jeremy Sampson,33,Millennial,Some College,Store Operations,Sales Associate,Associate,Full-time,36423.6015625,EMP000240,STR071,2020-07-03,NULL,1,1642
EMP000280,Ariana Jennings,34,Millennial,Bachelor's,Store Operations,Senior Sales Associate,Senior_Associate,Full-time,46936.890625,EMP001131,STR131,2020-06-13,NULL,1,1662
EMP000281,Vanessa Howard,36,Millennial,High School,Store Operations,Sales Associate,Associate,Full-time,38680.05859375,EMP002456,STR118,2018-01-16,NULL,1,2541
EMP000282,Colton Martinez,46,Gen X,Master's,Store Operations,Cashier,Entry,Full-time,25379.94921875,EMP002163,STR146,2020-11-13,NULL,1,1509
EMP000283,Jordan Bates,44,Gen X,Some College,Store Operations,Cashier,Entry,Contractor,28331.41015625,EMP001305,STR077,2014-06-17,NULL,1,3850
EMP000284,Linda Smith,21,Gen Z,High School,Store Operations,Cashier,Entry,Full-time,22939.8203125,EMP001823,STR075,2021-06-17,NULL,1,1293
EMP000285,Dana Martinez,29,Millennial,High School,Store Operations,Cashier,Entry,Full-time,27782.80078125,EMP002436,STR136,2019-10-25,NULL,1,1894
EMP000286,Andrea Hubbard,42,Gen X,High School,Store Operations,Cashier,Entry,Full-time,22359.419921875,EMP001224,STR044,2018-06-12,NULL,1,2394
EMP000287,Daniel Kane,22,Gen Z,Master's,Store Operations,Senior Sales Associate,Senior_Associate,Part-time,25190.380859375,EMP002585,STR062,2021-05-08,NULL,1,1333
EMP000288,Charles Lester,29,Millennial,Master's,Store Operations,Cashier,Entry,Full-time,27426.44921875,EMP002684,STR138,2020-12-07,NULL,1,1485
EMP000289,Scott Thomas,30,Millennial,High School,Store Operations,Cashier,Entry,Part-time,14919.25,EMP000053,STR061,2020-09-09,2021-09-17,0,373
EMP000290,David Thompson,23,Gen Z,Bachelor's,Store Operations,Sales Associate,Associate,Part-time,21054,EMP000121,STR023,2020-01-09,NULL,1,1818
EMP000291,Allison Smith,28,Millennial,Some College,Store Operations,Cashier,Entry,Full-time,22305,EMP000520,STR120,2020-08-21,NULL,1,1593
EMP000292,Cynthia Morris,30,Millennial,High School,Store Operations,Cashier,Entry,Part-time,13424.08984375,EMP000767,STR008,2017-03-16,NULL,1,2847
EMP000293,Anthony Harmon,41,Gen X,High School,Store Operations,Sales Associate,Associate,Full-time,37871.2109375,EMP002493,STR013,2017-09-23,2020-07-03,0,1014
EMP000294,Nichole Alvarez,35,Millennial,High School,Store Operations,Cashier,Entry,Full-time,25601.91015625,EMP002712,STR114,2021-12-21,NULL,1,1106
EMP000295,Kayla Rodriguez,41,Gen X,High School,Store Operations,Sales Associate,Associate,Full-time,29524.73046875,EMP001026,STR029,2019-11-10,NULL,1,1878
EMP000296,Theresa Williams,48,Gen X,High School,Store Operations,Cashier,Entry,Full-time,27222.4296875,EMP001447,STR028,2020-02-10,NULL,1,1786
